Source_Amplitude,Frequency_omega,Max_Abs_E,Max_Abs_Real_Ex,Max_Abs_Imag_Ex,Max_Abs_Real_Ey,Max_Abs_Imag_Ey
0.1,1.3290604026845638,0.011190335731169072,0.008283131952665636,0.01058915950791093,0.001642999240192819,0.0054545427329760355
0.1,1.3471140939597315,0.01168881211204655,0.009194722651328964,0.010908980975112063,0.0022843483947659463,0.005899086355023914
0.1,1.3651677852348996,0.012274919637098747,0.010444748537949588,0.011068055805830751,0.003303001525699036,0.006041039236633015
0.1,1.3832214765100672,0.012773839090800012,0.011828750687586622,0.010866841104656109,0.004685146381165615,0.005751634653694574
0.1,1.4012751677852349,0.013162498275843362,0.013122556274204644,0.010353637851687605,0.006029193342923405,0.0050226439452254095
0.1,1.4193288590604027,0.014116007458306353,0.014114398847727886,0.009806370295732019,0.007094473534128901,0.003935439104542989
0.1,1.4373825503355706,0.014746230946895466,0.014653358475244653,0.00917998214737414,0.0076716248413676155,0.0035069898042038713
0.1,1.4554362416107383,0.015007804292524123,0.014642630983146311,0.008587484673800482,0.007601185333082102,0.003471495724923372
0.1,1.4734899328859061,0.014871044659768854,0.01405760586836094,0.008093303640139387,0.006917668086552356,0.003558520445684462
0.1,1.491543624161074,0.014339370810558005,0.013012653902954948,0.00864670833288402,0.005774492497667054,0.004433489374158801
0.1,1.5095973154362416,0.01348034289324319,0.011674622542630186,0.009039724564423724,0.004691034927714209,0.005033706154185969
0.1,1.5276510067114095,0.01235985038656326,0.010261039804388073,0.009139995123252847,0.0034440620787881916,0.005215822768414399
0.1,1.5457046979865772,0.011096645249052172,0.009024786894701957,0.009025017091799783,0.002270308930441663,0.005042774774497768
0.1,1.563758389261745,0.009941687848481364,0.008192073244585858,0.008714665509425906,0.001572825103814634,0.0046959735559876925
0.1,1.581812080536913,0.009323350894341772,0.007885872869114583,0.008321499081714505,0.001759633366636221,0.00425695813577162
0.1,1.5998657718120806,0.009261349887077077,0.007916528105332195,0.008612827023447577,0.001997966604334507,0.0036502003176503753
0.1,1.6179194630872484,0.009493366721128178,0.008022216076780235,0.00898543109142591,0.0022034581626851598,0.0034553587772169266
0.1,1.6359731543624163,0.009722047593866268,0.0081077187180886,0.009350862638542014,0.0023229150687510964,0.0035214965636466665
0.1,1.654026845637584,0.00999881508969023,0.008292711707553586,0.00969371174935866,0.0023781395169937673,0.0038632585289594614
0.1,1.6720805369127516,0.010419877317543251,0.008737565307819689,0.009939682886922048,0.00259414742221307,0.004263207190208125
0.1,1.6901342281879197,0.010816383032346182,0.00946471281148405,0.010143107852214454,0.0032113442280261684,0.0044581101374154865
0.1,1.7081879194630873,0.011120774524516883,0.010405116814328928,0.010085460557260981,0.0038732873480484703,0.004333722243030422
0.1,1.726241610738255,0.011457689936698866,0.011372166095622645,0.009639845332413214,0.004479306525195829,0.0038997003523242074
